provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,apc,hospital_referral_region,outpatient_services,average_estimated_submitted_charges,average_total_payments
330164,nonsb,1000 South Avenue,Rochester,NY,14620,0631 - Level 1 Examinations & Related Services,NY - Rochester,146,54.493150685,48.810958904
330164,nonsb,1000 South Avenue,Rochester,NY,14620,0632 - Level 2 Examinations & Related Services,NY - Rochester,35,345.24285714,89.839714286
330164,nonsb,1000 South Avenue,Rochester,NY,14620,0634 - Hospital Clinic Visits,NY - Rochester,23658,119.5631613,93.972149801
330164,nonsb,1000 South Avenue,Rochester,NY,14620,0690 - Level I Electronic Analysis of Devices,NY - Rochester,155,103.01290323,33.565096774
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0015 - Level II Debridement & Destruction,NY - Rochester,600,247.52133333,123.26883333
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0020 - Level II Excision/ Biopsy,NY - Rochester,20,2918.894,722.849
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0203 - Level IV Nerve Injections,NY - Rochester,38,2239.1110526,1338.9586842
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0204 - Level I Nerve Injections,NY - Rochester,208,233.14206731,180.84865385
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0206 - Level II Nerve Injections,NY - Rochester,29,624.26172414,322.98586207
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0207 - Level III Nerve Injections,NY - Rochester,545,1086.8821101,540.50541284
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - Rochester,35,529.88571429,211.23914286
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0265 - Level I Diagnostic and Screening Ultrasound,NY - Rochester,18,168.66666667,83.613888889
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0267 - Level III Diagnostic and Screening Ultrasound,NY - Rochester,180,448.62527778,159.111
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0269 - Level I Echocardiogram Without Contrast,NY - Rochester,533,865.77694184,378.16454034
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0270 - Level II Echocardiogram Without Contrast,NY - Rochester,106,1295.4642453,528.58943396
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0369 - Level II Pulmonary Tests,NY - Rochester,137,419.04109489,208.84094891
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0377 - Level II Cardiac Imaging,NY - Rochester,188,2567.1044149,969.71473404
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0631 - Level 1 Examinations & Related Services,NY - Rochester,856,72.138983645,38.483037383
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0632 - Level 2 Examinations & Related Services,NY - Rochester,171,180.58947368,96.221461988
330226,nonsb,1555 Long Pond Road,Rochester,NY,14626,0634 - Hospital Clinic Visits,NY - Rochester,30051,108.47099065,87.443814515
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0015 - Level II Debridement & Destruction,NY - Rochester,25,157.0852,133.268
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0203 - Level IV Nerve Injections,NY - Rochester,15,3139.2426667,1249.6473333
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0204 - Level I Nerve Injections,NY - Rochester,558,331.85344086,175.17379928
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0207 - Level III Nerve Injections,NY - Rochester,273,1164.6775824,571.53835165
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0265 - Level I Diagnostic and Screening Ultrasound,NY - Rochester,101,344.27277228,81.347128713
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0267 - Level III Diagnostic and Screening Ultrasound,NY - Rochester,158,469.13196203,167.70531646
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0369 - Level II Pulmonary Tests,NY - Rochester,27,353.53148148,209.36444444
330238,nonsb,111  Clara Barton Street,Dansville,NY,14437,0634 - Hospital Clinic Visits,NY - Rochester,3502,87.983475157,87.144874358
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0015 - Level II Debridement & Destruction,NY - Rochester,390,314.58720513,131.25784615
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0207 - Level III Nerve Injections,NY - Rochester,140,1337.4101429,612.12678571
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0265 - Level I Diagnostic and Screening Ultrasound,NY - Rochester,48,215.50416667,79.088125
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0267 - Level III Diagnostic and Screening Ultrasound,NY - Rochester,79,377.19772152,151.08037975
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Rochester,66,1201.5671212,256.05348485
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0369 - Level II Pulmonary Tests,NY - Rochester,51,386.04098039,215.77686275
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0377 - Level II Cardiac Imaging,NY - Rochester,57,1475.8908772,988.25087719
330265,nonsb,2 Coulter Road,Clifton Springs,NY,14432,0634 - Hospital Clinic Visits,NY - Rochester,3573,136.09390708,86.633070249
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0012 - Level I Debridement & Destruction,NY - Rochester,19,156.47368421,81.305263158
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0015 - Level II Debridement & Destruction,NY - Rochester,116,439.1625,129.58353448
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0020 - Level II Excision/ Biopsy,NY - Rochester,125,1982.27136,751.2624
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0073 - Level III Endoscopy Upper Airway,NY - Rochester,15,4644.4606667,1233.6
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0074 - Level IV Endoscopy Upper Airway,NY - Rochester,13,5664.0561538,1968.84
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0203 - Level IV Nerve Injections,NY - Rochester,59,4265.8449153,1342.1305085
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0204 - Level I Nerve Injections,NY - Rochester,414,523.29992754,180.89524155
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0206 - Level II Nerve Injections,NY - Rochester,362,933.78135359,395.41881215
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0207 - Level III Nerve Injections,NY - Rochester,1362,1802.8082452,591.15918502
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - Rochester,107,826.53271028,226.53607477
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0231 - Level III Eye Tests & Treatments,NY - Rochester,852,819.9741784,307.24606808
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0265 - Level I Diagnostic and Screening Ultrasound,NY - Rochester,191,286.16602094,79.42591623
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0267 - Level III Diagnostic and Screening Ultrasound,NY - Rochester,543,581.97357274,122.62430939
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0269 - Level I Echocardiogram Without Contrast,NY - Rochester,796,1589.5671106,399.46815327
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0270 - Level II Echocardiogram Without Contrast,NY - Rochester,51,2320.817451,556.82333333
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Rochester,411,2098.3698297,269.17824818
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0369 - Level II Pulmonary Tests,NY - Rochester,96,612.7071875,232.0575
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0377 - Level II Cardiac Imaging,NY - Rochester,248,4079.9657258,1000.4131855
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0631 - Level 1 Examinations & Related Services,NY - Rochester,259,193.05019305,55.986409266
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0632 - Level 2 Examinations & Related Services,NY - Rochester,1842,336.63680782,102.57613464
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0634 - Hospital Clinic Visits,NY - Rochester,41961,183.06068349,93.132564763
330285,nonsb,601 Elmwood Ave,Rochester,NY,14642,0698 - Level II Eye Tests & Treatments,NY - Rochester,719,350.61891516,97.551446453
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0012 - Level I Debridement & Destruction,NY - Rochester,35,134.39285714,60.966571429
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0015 - Level II Debridement & Destruction,NY - Rochester,373,327.51809651,127.4061126
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0020 - Level II Excision/ Biopsy,NY - Rochester,31,1535.0212903,746.7383871
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0204 - Level I Nerve Injections,NY - Rochester,83,899.64156627,189.52590361
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0206 - Level II Nerve Injections,NY - Rochester,12,639.41666667,277.105
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0207 - Level III Nerve Injections,NY - Rochester,307,1296.1408795,539.25934853
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0265 - Level I Diagnostic and Screening Ultrasound,NY - Rochester,236,326.12394068,81.397542373
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0267 - Level III Diagnostic and Screening Ultrasound,NY - Rochester,390,430.30512821,156.83512821
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0269 - Level I Echocardiogram Without Contrast,NY - Rochester,161,819.55124224,360.58310559
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Rochester,913,2198.9593428,264.23309967
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0369 - Level II Pulmonary Tests,NY - Rochester,183,591.93852459,200.4389071
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0377 - Level II Cardiac Imaging,NY - Rochester,187,3197.7030481,1005.4540642
330307,nonsb,101 Dates Drive,Ithaca,NY,14850,0634 - Hospital Clinic Visits,NY - Rochester,8431,142.96160005,88.516758392
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0015 - Level II Debridement & Destruction,NJ - Hackensack,24,881.4975,162.38916667
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0019 - Level I Excision/ Biopsy,NJ - Hackensack,15,4937.4813333,409.68666667
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0020 - Level II Excision/ Biopsy,NJ - Hackensack,50,4856.1032,958.45
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0203 - Level IV Nerve Injections,NJ - Hackensack,42,3505.4785714,1420.4466667
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0204 - Level I Nerve Injections,NJ - Hackensack,38,2624.5928947,226.54342105
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0207 - Level III Nerve Injections,NJ - Hackensack,450,4173.3273333,715.62551111
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0265 - Level I Diagnostic and Screening Ultrasound,NJ - Hackensack,347,1345.2132565,105.38809798
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0267 - Level III Diagnostic and Screening Ultrasound,NJ - Hackensack,292,1971.8767123,196.70253425
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0269 - Level I Echocardiogram Without Contrast,NJ - Hackensack,77,4105.5324675,472.41038961
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0270 - Level II Echocardiogram Without Contrast,NJ - Hackensack,13,3436.7046154,689.5
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NJ - Hackensack,276,4909.3714493,317.25036232
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0369 - Level II Pulmonary Tests,NJ - Hackensack,32,2430.875,274.71375
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0377 - Level II Cardiac Imaging,NJ - Hackensack,25,7645.6,1243.1872
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0634 - Hospital Clinic Visits,NJ - Hackensack,1001,444.3402997,110.06808192
330104,nonsb,160 North Midland Avenue,Nyack,NY,10960,0690 - Level I Electronic Analysis of Devices,NJ - Hackensack,147,312.0,38.896530612
330405,nonsb,51 North Route 9w,West Haverstraw,NY,10993,0634 - Hospital Clinic Visits,NJ - Hackensack,1890,595.7061164,110.81873545
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0015 - Level II Debridement & Destruction,NJ - Morristown,45,541.262,160.94711111
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0265 - Level I Diagnostic and Screening Ultrasound,NJ - Morristown,71,1952.2732394,105.48056338
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0267 - Level III Diagnostic and Screening Ultrasound,NJ - Morristown,296,2772.0293919,193.03652027
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0269 - Level I Echocardiogram Without Contrast,NJ - Morristown,321,4299.6984424,495.14925234
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NJ - Morristown,375,4897.616,339.98288
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0369 - Level II Pulmonary Tests,NJ - Morristown,101,2793.0142574,279.41039604
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0377 - Level II Cardiac Imaging,NJ - Morristown,54,11327.583148,1280.5196296
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0634 - Hospital Clinic Visits,NJ - Morristown,499,436.07711423,113.39831663
330135,nonsb,160 East Main Street,Port Jervis,NY,12771,0690 - Level I Electronic Analysis of Devices,NJ - Morristown,81,499.73333333,41.004444444
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0012 - Level I Debridement & Destruction,NY - Binghamton,42,203.91047619,82.34952381
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0015 - Level II Debridement & Destruction,NY - Binghamton,993,318.00933535,128.79967774
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0019 - Level I Excision/ Biopsy,NY - Binghamton,26,1015.6726923,310.10384615
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0020 - Level II Excision/ Biopsy,NY - Binghamton,22,3546.2304545,670.37181818
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0204 - Level I Nerve Injections,NY - Binghamton,37,533.91621622,163.47540541
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - Binghamton,13,3279.1,105.1
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0265 - Level I Diagnostic and Screening Ultrasound,NY - Binghamton,582,293.35601375,80.830549828
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0267 - Level III Diagnostic and Screening Ultrasound,NY - Binghamton,1117,503.57632945,165.74441361
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0269 - Level I Echocardiogram Without Contrast,NY - Binghamton,644,865.94734472,382.6509472
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Binghamton,1029,2951.4056948,261.19741497
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0369 - Level II Pulmonary Tests,NY - Binghamton,298,1120.2001342,216.58919463
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0377 - Level II Cardiac Imaging,NY - Binghamton,34,4223.2667647,983.30411765
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0631 - Level 1 Examinations & Related Services,NY - Binghamton,97,117.29051546,49.573917526
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0632 - Level 2 Examinations & Related Services,NY - Binghamton,643,131.17573872,96.027371695
330011,nonsb,169 Riverside Drive,Binghamton,NY,13905,0634 - Hospital Clinic Visits,NY - Binghamton,58862,88.694897727,87.761362169
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0204 - Level I Nerve Injections,NY - Binghamton,25,625.0608,180.7724
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0207 - Level III Nerve Injections,NY - Binghamton,12,1640.875,534.42333333
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0265 - Level I Diagnostic and Screening Ultrasound,NY - Binghamton,167,581.83832335,79.926227545
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0267 - Level III Diagnostic and Screening Ultrasound,NY - Binghamton,149,1988.6174497,154.37268456
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0269 - Level I Echocardiogram Without Contrast,NY - Binghamton,262,2929.0496183,364.00358779
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Binghamton,254,1919.4133858,251.67248031
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0369 - Level II Pulmonary Tests,NY - Binghamton,47,522.46808511,211.22617021
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0377 - Level II Cardiac Imaging,NY - Binghamton,76,6914.3486842,1016.8484211
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0632 - Level 2 Examinations & Related Services,NY - Binghamton,66,292.39636364,94.74
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0634 - Hospital Clinic Visits,NY - Binghamton,9236,167.95910459,85.424129493
330033,nonsb,179 North Broad Street,Norwich,NY,13815,0690 - Level I Electronic Analysis of Devices,NY - Binghamton,33,96.07969697,30.39030303
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0015 - Level II Debridement & Destruction,NY - Binghamton,13,190.26923077,145.85846154
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0020 - Level II Excision/ Biopsy,NY - Binghamton,15,996.61066667,824.64
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0204 - Level I Nerve Injections,NY - Binghamton,24,246.37916667,105.36041667
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0207 - Level III Nerve Injections,NY - Binghamton,21,1256.3857143,524.3847619
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0265 - Level I Diagnostic and Screening Ultrasound,NY - Binghamton,129,283.01550388,89.701085271
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0267 - Level III Diagnostic and Screening Ultrasound,NY - Binghamton,170,780.37647059,174.34958824
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0269 - Level I Echocardiogram Without Contrast,NY - Binghamton,223,1227.5289238,420.93892377
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Binghamton,303,2252.4785479,280.95805281
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0369 - Level II Pulmonary Tests,NY - Binghamton,50,689.5,232.6068
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0377 - Level II Cardiac Imaging,NY - Binghamton,238,2712.2321429,1129.3036555
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0631 - Level 1 Examinations & Related Services,NY - Binghamton,133,157.23308271,47.687744361
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0632 - Level 2 Examinations & Related Services,NY - Binghamton,24,133.33333333,105.59
330085,nonsb,One Norton Avenue,Oneonta,NY,13820,0634 - Hospital Clinic Visits,NY - Binghamton,12522,180.96248523,96.178655167
